clientnum,attrition_flag,dependent_count,card_category,months_on_book,months_inactive_12_mon,contacts_count_12_mon,credit_limit,avg_open_to_buy,avg_utilization_ratio
772712658,Existing Customer,0,Blue,50,1,2,3791,2143,0.435
717392358,Existing Customer,1,Blue,50,2,2,23412,22334,0.046
767294658,Attrited Customer,2,Blue,50,2,3,16867,16867,0
752604633,Attrited Customer,2,Blue,50,5,3,6462,6462,0
802276683,Existing Customer,3,Blue,50,3,3,8022,6650,0.171
712433508,Attrited Customer,1,Blue,50,2,3,1438.3,1438.3,0
717090183,Existing Customer,1,Blue,50,1,2,21697,19553,0.099
828298908,Existing Customer,4,Blue,50,2,0,2872,837,0.709
824761458,Existing Customer,2,Blue,50,2,3,9519,7583,0.203
711711483,Existing Customer,0,Blue,50,1,3,2800,352,0.874
788827308,Existing Customer,1,Blue,50,2,4,4507,2933,0.349
809959683,Existing Customer,2,Blue,50,2,4,19159,17051,0.11
709579383,Existing Customer,1,Blue,50,3,2,6978,5830,0.165
756013833,Existing Customer,3,Blue,50,2,3,4522,2661,0.412
805259733,Existing Customer,2,Blue,50,1,4,11341,11341,0
709451508,Existing Customer,1,Blue,50,1,3,12766,12766,0
812801958,Existing Customer,1,Blue,50,3,4,3566,2165,0.393
826513233,Existing Customer,3,Blue,50,2,2,3796,1400,0.631
739117233,Existing Customer,3,Blue,50,3,2,3205,1675,0.477
779612808,Existing Customer,1,Blue,50,2,4,2531,171,0.932
720610008,Attrited Customer,1,Blue,50,5,4,15796,14984,0.051
818923158,Existing Customer,2,Blue,50,2,4,2145,938,0.563
714345783,Existing Customer,2,Blue,50,3,2,2701,1129,0.582
799026633,Existing Customer,1,Blue,50,3,5,16254,14736,0.093
712091433,Existing Customer,4,Silver,50,2,3,18431,17529,0.049
718423533,Existing Customer,3,Blue,50,3,4,16791,15610,0.07
716819958,Existing Customer,2,Blue,50,1,2,9033,8188,0.094
773270058,Existing Customer,5,Blue,50,2,3,13427,13427,0
718929708,Existing Customer,0,Blue,50,2,2,3147,1545,0.509
708434733,Existing Customer,1,Blue,50,3,3,6735,4446,0.34
771693933,Existing Customer,1,Blue,50,6,4,2802,825,0.706
717132633,Existing Customer,0,Blue,50,2,2,7348,5882,0.2
718358808,Existing Customer,2,Blue,50,3,5,3276,3276,0
711699183,Existing Customer,2,Blue,50,1,2,7261,6182,0.149
719240358,Existing Customer,1,Blue,50,3,0,10698,8908,0.167
789713208,Attrited Customer,0,Blue,50,3,5,2936,2610,0.111
719739108,Existing Customer,0,Blue,50,2,4,11352,8835,0.222
716630508,Existing Customer,3,Blue,50,2,4,12698,10337,0.186
828215508,Attrited Customer,2,Blue,50,4,3,1438.3,1438.3,0
711423558,Existing Customer,1,Blue,50,1,2,4606,4606,0
713184858,Existing Customer,2,Blue,50,3,4,1438.3,620.3,0.569
780105483,Attrited Customer,0,Blue,50,4,4,1697,1320,0.222
780984408,Existing Customer,0,Blue,50,3,3,7487,5534,0.261
715716333,Existing Customer,0,Blue,50,2,2,18819,18819,0
720108783,Existing Customer,1,Blue,50,3,3,7459,5742,0.23
713905608,Existing Customer,3,Blue,50,2,2,8869,8869,0
711326583,Existing Customer,0,Blue,50,3,3,3989,3989,0
709679658,Existing Customer,2,Blue,50,3,3,5386,5386,0
709857033,Existing Customer,1,Blue,50,1,3,1438.3,1438.3,0
823615983,Attrited Customer,2,Blue,50,1,3,3682,1165,0.684
708145908,Existing Customer,0,Blue,50,3,0,4906,2721,0.445
711278283,Existing Customer,1,Blue,50,1,2,8604,7529,0.125
827898033,Attrited Customer,1,Blue,50,0,3,2912,2912,0
713419908,Existing Customer,2,Blue,50,2,3,12362,12362,0
716403633,Existing Customer,0,Blue,50,3,2,3426,1776,0.482
814191333,Attrited Customer,2,Blue,50,4,3,24250,23972,0.011
755996583,Attrited Customer,2,Blue,50,0,3,2475,2475,0
772394883,Attrited Customer,1,Blue,50,6,3,7359,7359,0
710579583,Existing Customer,1,Blue,50,2,3,1665,682,0.59
809849358,Attrited Customer,2,Blue,50,6,3,1720,1720,0
827451333,Attrited Customer,2,Blue,50,6,3,2247,2247,0
714855108,Existing Customer,0,Blue,50,0,1,3466,2493,0.281
713254983,Existing Customer,0,Blue,50,2,2,14314,13658,0.046
801497508,Existing Customer,1,Blue,50,3,2,1584,273,0.828
784734258,Existing Customer,2,Blue,50,2,2,5084,3401,0.331
788519958,Existing Customer,2,Blue,50,5,2,1438.3,562.3,0.609
708376983,Attrited Customer,1,Blue,50,2,2,8513,7714,0.094
714789033,Attrited Customer,1,Blue,50,3,3,3173,656,0.793
802455633,Existing Customer,1,Blue,50,4,1,1698,1698,0
714037308,Existing Customer,2,Blue,50,1,3,2210,1208,0.453
811942983,Existing Customer,2,Blue,50,2,3,17627,15871,0.1
712070208,Existing Customer,1,Blue,50,4,1,6673,4215,0.368
812653383,Existing Customer,1,Blue,50,3,3,1843,323,0.825
751350558,Existing Customer,1,Blue,50,2,2,1609,1609,0
771799008,Existing Customer,1,Blue,50,3,1,3359,1954,0.418
794227308,Existing Customer,2,Blue,50,1,3,10214,8781,0.14
787339158,Attrited Customer,1,Blue,50,6,3,8688,8688,0
801518958,Existing Customer,1,Blue,50,3,3,5338,5338,0
738062658,Existing Customer,3,Blue,50,3,3,17096,15334,0.103
716088783,Attrited Customer,0,Blue,50,4,2,29239,29239,0
711794358,Attrited Customer,0,Blue,50,4,3,21398,21398,0
711328458,Existing Customer,1,Blue,50,1,3,34516,33175,0.039
713514633,Attrited Customer,2,Blue,50,4,2,6224,6224,0
711008508,Existing Customer,2,Blue,50,1,2,11808,11808,0
815520333,Existing Customer,3,Blue,50,1,2,5282,4138,0.217
715600533,Existing Customer,0,Gold,50,3,3,34516,33159,0.039
716238483,Attrited Customer,0,Blue,50,2,3,12918,10566,0.182
718297683,Attrited Customer,1,Blue,50,0,3,4085,4085,0
708496833,Attrited Customer,1,Blue,50,4,5,4613,4613,0
751166508,Existing Customer,3,Blue,50,1,1,34516,32223,0.066
709646433,Attrited Customer,1,Blue,50,4,3,5043,4300,0.147
713899383,Existing Customer,1,Blue,50,1,4,3688,3082,0.164
708508758,Attrited Customer,0,Blue,49,3,3,1438.3,1438.3,0
787937058,Existing Customer,0,Blue,49,2,2,12555,10859,0.135
715190283,Existing Customer,1,Blue,49,3,2,3672,2786,0.241
781391058,Existing Customer,1,Blue,49,3,2,1443,68,0.953
712595433,Existing Customer,2,Blue,49,2,3,9788,7994,0.183
818942433,Existing Customer,4,Blue,49,1,1,9376,8088,0.137
804359133,Existing Customer,0,Blue,49,3,3,3805,1572,0.587
779241783,Existing Customer,1,Blue,49,3,2,3106,1431,0.539
753606108,Existing Customer,3,Blue,49,1,3,1438.3,1438.3,0
708217758,Existing Customer,2,Blue,49,2,3,14035,11974,0.147
767036433,Existing Customer,1,Blue,49,1,0,5097,3945,0.226
780253533,Existing Customer,0,Blue,49,3,0,3558,1240,0.651
718731183,Attrited Customer,1,Blue,49,2,2,5472,4684,0.144
716924058,Existing Customer,2,Blue,49,1,3,6175,5009,0.189
808796208,Existing Customer,2,Blue,49,3,2,5476,2959,0.46
823845783,Existing Customer,2,Blue,49,2,3,3386,1402,0.586
816513108,Existing Customer,4,Blue,49,1,2,5269,4170,0.209
714472608,Existing Customer,0,Blue,49,3,3,4250,3155,0.258
783387783,Existing Customer,2,Blue,49,5,3,10127,8254,0.185
710754933,Attrited Customer,0,Blue,49,2,3,1438.3,1438.3,0
711320508,Existing Customer,4,Blue,49,2,4,3038,1628,0.464
811534983,Existing Customer,3,Blue,49,2,4,2031,962,0.526
818497758,Existing Customer,3,Blue,49,1,3,1906,635,0.667
809951133,Attrited Customer,3,Blue,49,2,3,34516,34516,0
755262933,Existing Customer,2,Blue,49,3,4,1438.3,1438.3,0
789262683,Existing Customer,1,Blue,49,3,2,3012,3012,0
710255208,Existing Customer,0,Blue,49,2,4,2094,534,0.745
713956308,Existing Customer,0,Blue,49,2,2,3297,1000,0.697
717268458,Existing Customer,0,Blue,49,3,4,3352,1639,0.511
714997683,Existing Customer,4,Blue,49,1,3,14915,13804,0.074
709267308,Existing Customer,1,Blue,49,1,2,2437,1037,0.574
713983308,Existing Customer,0,Blue,49,1,4,3182,1254,0.606
769751958,Existing Customer,3,Blue,49,2,4,9926,7908,0.203
806407308,Attrited Customer,3,Blue,49,2,3,13184,13184,0
711509658,Attrited Customer,2,Blue,49,0,4,11374,8857,0.221
789577833,Existing Customer,2,Blue,49,1,4,8902,6970,0.217
712643358,Existing Customer,0,Blue,49,2,4,2833,1224,0.568
716686158,Existing Customer,0,Blue,49,2,3,1479,878,0.406
719283633,Existing Customer,3,Blue,49,2,3,7578,5950,0.215
771040758,Existing Customer,0,Silver,49,1,2,30310,30310,0
765055833,Existing Customer,4,Blue,49,4,2,4310,2081,0.517
718037433,Existing Customer,1,Blue,49,4,2,1654,401,0.758
788971308,Existing Customer,1,Blue,49,4,2,2658,1500,0.436
814312308,Existing Customer,3,Blue,49,3,2,5335,3962,0.257
804663258,Existing Customer,2,Blue,49,1,4,14015,11950,0.147
715800708,Existing Customer,0,Blue,49,1,2,3955,1955,0.506
720714933,Existing Customer,1,Blue,49,2,2,3143,626,0.801
774437583,Existing Customer,1,Blue,49,2,4,4597,2155,0.531
719385558,Existing Customer,0,Blue,49,1,2,1438.3,1438.3,0
769196433,Existing Customer,2,Blue,49,1,1,2414,138,0.943
709096908,Existing Customer,2,Blue,49,3,1,4698,3714,0.209
780237033,Existing Customer,1,Blue,49,1,3,3141,1322,0.579
784891458,Existing Customer,1,Blue,49,3,3,28751,26593,0.075
778724058,Existing Customer,0,Blue,49,4,3,5905,5179,0.123
709376508,Existing Customer,1,Blue,49,3,2,3846,2561,0.334
720799608,Existing Customer,2,Blue,49,1,2,3377,1657,0.509
719234883,Existing Customer,3,Blue,49,3,3,32676,30542,0.065
713687508,Existing Customer,1,Blue,49,2,4,9944,8338,0.162
716211258,Existing Customer,1,Blue,49,5,4,4072,4072,0
711978858,Existing Customer,2,Blue,49,3,2,6834,5934,0.132
716111808,Existing Customer,2,Blue,49,3,1,2679,668,0.751
769576608,Existing Customer,1,Blue,49,1,2,12814,11804,0.079
805534608,Existing Customer,2,Blue,49,3,3,8769,7455,0.15
716948283,Existing Customer,1,Blue,49,3,2,9890,9890,0
714097683,Attrited Customer,2,Blue,49,3,4,1809,1809,0
719770158,Attrited Customer,3,Blue,49,4,3,8516,8516,0
720362058,Attrited Customer,2,Silver,49,3,3,32182,32182,0
721202058,Existing Customer,0,Blue,49,1,1,4409,3624,0.178
780006783,Attrited Customer,1,Silver,49,2,2,15809,15809,0
802662858,Existing Customer,2,Blue,49,1,4,3949,1925,0.513
715155033,Existing Customer,0,Blue,49,1,4,2122,1147,0.459
747107508,Existing Customer,3,Blue,49,3,1,2433,486,0.8
717920583,Existing Customer,1,Blue,49,2,2,1443,1443,0
803113383,Attrited Customer,1,Blue,49,4,3,3292,3292,0
789502308,Attrited Customer,3,Blue,49,3,5,1551,761,0.509
712865583,Existing Customer,5,Blue,49,2,2,3301,784,0.762
712309758,Existing Customer,0,Blue,49,2,3,13921,12720,0.086
768624258,Attrited Customer,2,Blue,49,1,2,1583,1349,0.148
823904133,Attrited Customer,2,Blue,49,2,4,10195,10195,0
714400308,Existing Customer,0,Silver,49,1,1,11060,9413,0.149
818326083,Existing Customer,3,Blue,49,1,2,1438.3,552.3,0.616
822952158,Existing Customer,2,Blue,49,2,4,1520,1520,0
709536483,Attrited Customer,3,Blue,49,0,3,8701,8486,0.025
718837683,Existing Customer,2,Blue,49,3,4,3029,1524,0.497
803342358,Existing Customer,3,Blue,49,1,4,5668,3151,0.444
823624158,Existing Customer,2,Blue,49,2,2,4500,4500,0
710226708,Existing Customer,2,Blue,49,2,1,1438.3,758.3,0.473
711982383,Existing Customer,1,Blue,49,3,2,21805,20028,0.081
718404783,Attrited Customer,0,Blue,49,2,4,6996,6996,0
717646983,Attrited Customer,1,Blue,49,3,4,3214,2790,0.132
768632958,Attrited Customer,1,Blue,49,4,6,8708,7617,0.125
711111633,Existing Customer,1,Silver,49,2,2,21681,21681,0
716246733,Existing Customer,2,Blue,49,2,2,1857,329,0.823
714708183,Existing Customer,2,Silver,49,3,3,30186,30186,0
709176108,Existing Customer,4,Blue,49,3,3,4604,3983,0.135
779217333,Existing Customer,0,Blue,49,2,3,2228,726,0.674
806232408,Existing Customer,3,Blue,49,1,2,11905,11905,0
766628733,Existing Customer,3,Blue,49,3,3,1623,1623,0
714443883,Existing Customer,3,Blue,49,2,1,1781,1781,0
719231583,Existing Customer,1,Blue,49,2,2,16929,15091,0.109
769100508,Existing Customer,5,Blue,49,2,1,2177,705,0.676
758367933,Existing Customer,2,Blue,49,3,2,5466,5466,0
788990508,Existing Customer,0,Blue,49,1,1,1540,744,0.517
812222208,Existing Customer,3,Blue,49,4,3,9733,8870,0.089
711337158,Existing Customer,2,Blue,49,5,3,3059,672,0.78
712285908,Existing Customer,1,Blue,49,4,1,2481,556,0.776
815756058,Existing Customer,1,Blue,49,2,2,2930,664,0.773
819631158,Existing Customer,4,Blue,49,3,2,2802,583,0.792
815539233,Attrited Customer,4,Silver,49,3,4,34516,34302,0.006
827123883,Existing Customer,4,Blue,49,1,2,3858,3858,0
718324983,Existing Customer,0,Blue,49,3,3,1634,479,0.707
825850383,Existing Customer,2,Blue,49,2,3,6074,6074,0
826480308,Existing Customer,3,Blue,49,2,1,4778,2909,0.391
807604233,Existing Customer,3,Blue,49,3,3,11114,8632,0.223
821356083,Existing Customer,3,Blue,49,1,3,1626,1626,0
746453583,Existing Customer,1,Blue,49,2,2,2604,1209,0.536
808903308,Attrited Customer,1,Blue,49,3,6,2471,2471,0
820085808,Existing Customer,3,Blue,49,1,2,2598,1255,0.517
712831908,Existing Customer,1,Blue,49,2,1,3481,2878,0.173
816476658,Attrited Customer,2,Blue,49,4,3,1812,14,0.992
823548858,Attrited Customer,4,Blue,49,5,4,10533,10203,0.031
709200633,Existing Customer,1,Blue,49,4,3,2721,2721,0
715380483,Existing Customer,5,Blue,49,3,2,1476,1476,0
796083783,Attrited Customer,2,Blue,49,0,6,1438.3,1438.3,0
716354883,Attrited Customer,0,Blue,49,3,2,9076,9076,0
812446158,Existing Customer,3,Blue,49,2,2,1719,1719,0
708224133,Existing Customer,0,Blue,49,2,3,2228,748,0.664
824177733,Existing Customer,2,Blue,49,2,3,9678,7968,0.177
792524358,Existing Customer,3,Gold,49,1,3,34516,33706,0.023
783121008,Existing Customer,0,Silver,49,2,3,12094,10224,0.155
711436983,Existing Customer,3,Silver,49,2,1,34516,31999,0.073
708697983,Existing Customer,0,Blue,49,2,2,34516,32360,0.062
821752908,Existing Customer,2,Blue,49,3,2,4142,1890,0.544
711578658,Existing Customer,2,Blue,49,3,3,6380,3863,0.395
784868958,Existing Customer,1,Blue,49,2,1,17542,15025,0.143
819376683,Existing Customer,1,Blue,49,3,3,28570,26543,0.071
758617233,Existing Customer,5,Blue,49,3,2,4132,2573,0.377
739021908,Existing Customer,2,Blue,49,3,2,3681,3681,0
720237408,Existing Customer,1,Blue,49,2,2,22715,22008,0.031
767348733,Existing Customer,2,Blue,49,3,3,4058,3265,0.195
718225683,Existing Customer,1,Silver,49,2,2,34516,33425,0.032
712396908,Existing Customer,2,Blue,48,2,2,2436,1756,0.279
712991808,Existing Customer,2,Blue,48,5,1,2451,761,0.69
826762908,Existing Customer,3,Blue,48,2,0,11976,10703,0.106
790096533,Existing Customer,2,Blue,48,3,2,8863,7562,0.147
772390908,Attrited Customer,0,Blue,48,4,3,3616,2562,0.291
788977833,Existing Customer,0,Blue,48,1,0,5362,4088,0.238
813814008,Existing Customer,1,Blue,48,3,2,2324,748,0.678
718768158,Existing Customer,1,Blue,48,1,2,3539,3539,0
711195558,Existing Customer,1,Blue,48,3,3,7251,5648,0.221
708688608,Existing Customer,1,Blue,48,3,1,3140,1155,0.632
712419708,Existing Customer,2,Blue,48,1,2,4930,2671,0.458
713889933,Existing Customer,0,Blue,48,2,2,1638,1638,0
717956283,Existing Customer,1,Blue,48,1,0,10953,9008,0.178
713490483,Existing Customer,0,Blue,48,2,2,21740,21740,0
808897683,Attrited Customer,1,Blue,48,3,3,30271,28865,0.046
710429358,Existing Customer,1,Blue,48,1,3,2544,617,0.757
809825358,Existing Customer,3,Blue,48,1,3,3428,1862,0.457
719945433,Existing Customer,1,Blue,48,2,2,2070,2070,0
713530833,Attrited Customer,2,Blue,48,3,3,4085,1847,0.548
716909283,Existing Customer,1,Blue,48,1,3,30655,30655,0
711878733,Existing Customer,1,Blue,48,1,3,10264,8191,0.202
778782858,Existing Customer,1,Blue,48,3,3,3980,3050,0.234
826478958,Existing Customer,1,Blue,48,3,3,2066,465,0.775
713921058,Existing Customer,3,Blue,48,2,2,2897,1296,0.553
713835258,Existing Customer,1,Blue,48,2,3,3088,1005,0.675
788754108,Existing Customer,1,Blue,48,2,4,4599,3962,0.139
719883858,Existing Customer,2,Blue,48,1,0,2774,2774,0
809941233,Existing Customer,1,Blue,48,1,3,3074,684,0.777
803132733,Existing Customer,1,Blue,48,3,2,6814,5244,0.23
785311158,Existing Customer,2,Blue,48,1,4,6610,5682,0.14
716993058,Existing Customer,3,Blue,48,2,3,24589,22949,0.067
788474658,Existing Customer,3,Blue,48,2,4,16208,14930,0.079
744764433,Existing Customer,2,Blue,48,2,3,30967,30150,0.026
718950483,Existing Customer,1,Blue,48,3,2,12423,10513,0.154
714159858,Existing Customer,0,Blue,48,2,2,5387,3340,0.38
781013958,Existing Customer,3,Blue,48,2,2,3585,2341,0.347
719596908,Existing Customer,5,Blue,48,2,2,11281,9163,0.188
713533983,Existing Customer,1,Blue,48,3,4,2585,1378,0.467
813213558,Existing Customer,1,Blue,48,3,3,2267,798,0.648
712005108,Existing Customer,0,Blue,48,3,3,3156,1001,0.683
770871708,Existing Customer,0,Blue,48,1,5,2591,2591,0
772643058,Existing Customer,3,Blue,48,2,3,2800,966,0.655
720113433,Existing Customer,0,Blue,48,2,4,20803,19357,0.07
803148033,Existing Customer,1,Blue,48,1,5,12169,10234,0.159
712816833,Existing Customer,0,Blue,48,1,2,4203,2238,0.468
801989733,Existing Customer,2,Blue,48,3,2,7667,6474,0.156
714522258,Existing Customer,2,Blue,48,3,2,4366,2776,0.364
788122533,Existing Customer,1,Blue,48,2,2,1438.3,1438.3,0
821149008,Attrited Customer,2,Blue,48,2,4,34516,34516,0
708502908,Existing Customer,2,Silver,48,2,3,26218,26218,0
771073908,Existing Customer,0,Blue,48,1,2,1438.3,1438.3,0
813053733,Attrited Customer,4,Blue,48,3,4,34516,34238,0.008
720529308,Attrited Customer,0,Blue,48,3,1,1856,1856,0
772000533,Existing Customer,1,Blue,48,3,2,14257,13144,0.078
819997983,Existing Customer,5,Blue,48,1,0,9517,7648,0.196
712052058,Existing Customer,3,Blue,48,3,0,9426,7852,0.167
822112383,Existing Customer,3,Blue,48,1,2,1438.3,1438.3,0
716014983,Existing Customer,3,Blue,48,5,3,8340,6438,0.228
821768658,Attrited Customer,0,Blue,48,5,5,13114,10867,0.171
818311533,Existing Customer,3,Blue,48,3,1,4908,3479,0.291
719282433,Existing Customer,0,Blue,48,3,4,6417,5045,0.214
768687183,Existing Customer,1,Blue,48,1,4,2440,1357,0.444
811970808,Existing Customer,0,Blue,48,3,3,5972,4087,0.316
709713033,Attrited Customer,1,Blue,48,3,3,6846,6846,0
787617483,Existing Customer,0,Blue,48,2,4,2628,1086,0.587
716877258,Existing Customer,3,Blue,48,3,2,3968,2594,0.346
712555233,Existing Customer,0,Blue,48,1,2,4205,3495,0.169
718821783,Existing Customer,1,Blue,48,1,3,2522,818,0.676
811475733,Attrited Customer,1,Blue,48,2,3,3339,3339,0
820920408,Existing Customer,2,Blue,48,2,2,3685,3685,0
768196008,Existing Customer,1,Blue,48,2,3,14948,12790,0.144
713043183,Existing Customer,0,Blue,48,2,4,2572,603,0.766
823863033,Existing Customer,2,Silver,48,6,1,34516,33043,0.043
716989683,Existing Customer,2,Blue,48,3,3,4480,2015,0.55
824140908,Attrited Customer,3,Blue,48,3,4,20974,20974,0
710779083,Existing Customer,0,Blue,48,3,4,1661,1661,0
711100608,Attrited Customer,1,Blue,48,2,2,1723,1723,0
787659483,Existing Customer,1,Blue,48,2,2,1438.3,637.3,0.557
718924983,Existing Customer,0,Blue,48,1,3,4906,3604,0.265
712777233,Attrited Customer,0,Blue,48,4,3,1671,1671,0
713064783,Existing Customer,1,Blue,48,3,4,5362,3305,0.384
717822108,Existing Customer,0,Blue,48,2,3,3302,785,0.762
709787733,Existing Customer,4,Blue,48,2,2,9723,8416,0.134
823928058,Existing Customer,2,Blue,48,2,4,5299,4721,0.109
709436883,Existing Customer,2,Blue,48,2,2,2941,1322,0.55
804658833,Existing Customer,3,Blue,48,1,2,1657,1657,0
773108958,Existing Customer,2,Blue,48,1,1,3011,873,0.71
788866983,Existing Customer,0,Blue,48,2,1,1438.3,1438.3,0
812465958,Existing Customer,3,Blue,48,2,2,12286,11289,0.081
825831933,Existing Customer,3,Blue,48,2,2,3136,2033,0.352
714246333,Attrited Customer,4,Blue,48,4,3,5396,3593,0.334
769035933,Existing Customer,2,Blue,48,3,2,4597,3281,0.286
773322558,Existing Customer,2,Blue,48,1,1,2338,772,0.67
716282208,Attrited Customer,2,Blue,48,6,3,1638,1638,0
715615233,Existing Customer,1,Blue,48,3,3,2737,925,0.662
772189308,Existing Customer,1,Blue,48,2,0,2601,713,0.726
715250583,Existing Customer,2,Blue,48,2,3,8082,6944,0.141
711694083,Existing Customer,0,Blue,48,2,2,3030,1779,0.413
713656308,Existing Customer,0,Blue,48,3,1,1438.3,1438.3,0
788440083,Existing Customer,2,Silver,48,3,3,34516,33132,0.04
820657083,Existing Customer,4,Silver,48,1,2,34516,33716,0.023
771455508,Existing Customer,0,Blue,48,1,3,1438.3,1438.3,0
715784808,Existing Customer,4,Blue,48,2,1,2576,898,0.651
806900508,Existing Customer,1,Blue,48,3,3,2036,320,0.843
714124983,Existing Customer,2,Blue,48,4,3,13457,12413,0.078
820848408,Existing Customer,4,Blue,48,5,2,1438.3,667.3,0.536
721221783,Existing Customer,2,Blue,48,3,2,5844,3831,0.344
766021083,Attrited Customer,1,Blue,48,5,3,2114,1568,0.258
768243858,Attrited Customer,3,Blue,48,4,3,3288,771,0.766
711553308,Existing Customer,1,Blue,48,1,3,1438.3,688.3,0.521
708253458,Existing Customer,1,Blue,48,2,3,5528,3705,0.33
712154883,Existing Customer,2,Blue,48,2,2,2473,728,0.706
772069683,Existing Customer,0,Blue,48,1,3,3868,2484,0.358
789231858,Existing Customer,1,Blue,48,3,3,1438.3,796.3,0.446
771527508,Existing Customer,2,Blue,48,4,1,10886,9741,0.105
789087858,Existing Customer,0,Blue,48,2,1,3361,888,0.736
719617758,Existing Customer,1,Blue,48,1,3,2464,670,0.728
713180433,Existing Customer,2,Blue,48,3,2,3934,1417,0.64
739828308,Existing Customer,3,Blue,48,2,2,3088,1345,0.564
815830083,Existing Customer,3,Blue,48,2,1,1953,738,0.622
714142158,Existing Customer,0,Blue,48,2,1,2120,709,0.666
802795608,Existing Customer,2,Blue,48,3,2,1517,961,0.367
712993008,Existing Customer,1,Blue,48,3,1,3819,1937,0.493
823149483,Existing Customer,1,Blue,48,5,3,1766,1766,0
714843483,Existing Customer,3,Blue,48,1,2,7176,5683,0.208
